,fall,geolocation,id,mass,name,nametype,recclass,reclat,reclong,year
389,Fell,"{'latitude': '61.18333', 'longitude': '22.68333'}",11989,14000,Hvittis,Valid,EL6,61.183330,22.683330,1901-01-01T00:00:00.000
390,Fell,"{'latitude': '52.28333', 'longitude': '7.7'}",11992,2000,Ibbenbüren,Valid,Diogenite,52.283330,7.700000,1870-01-01T00:00:00.000
391,Fell,"{'latitude': '-20.0', 'longitude': '-45.0'}",11993,2500,Ibitira,Valid,Eucrite-mmict,-20.000000,-45.000000,1957-01-01T00:00:00.000
392,Fell,"{'latitude': '38.0', 'longitude': '35.0'}",11994,0,Ibrisim,Valid,OC,38.000000,35.000000,1949-01-01T00:00:00.000
393,Fell,"{'latitude': '58.2', 'longitude': '82.93333'}",11995,3973,Ichkala,Valid,H6,58.200000,82.933330,1936-01-01T00:00:00.000
394,Fell,"{'latitude': '-32.1', 'longitude': '28.33333'}",12000,3457,Idutywa,Valid,H5,-32.100000,28.333330,1956-01-01T00:00:00.000
395,Fell,"{'latitude': '-23.2', 'longitude': '-51.83333'}",12003,1200,Iguaracu,Valid,H5,-23.200000,-51.833330,1977-01-01T00:00:00.000
396,Fell,"{'latitude': '-6.03333', 'longitude': '145.36667'}",12004,7330,Ijopega,Valid,H6,-6.033330,145.366670,1975-01-01T00:00:00.000
397,Fell,"{'latitude': '39.75', 'longitude': '46.66667'}",12027,27000,Indarch,Valid,EH4,39.750000,46.666670,1891-01-01T00:00:00.000
398,Fell,"{'latitude': '39.08333', 'longitude': '-94.4'}",12028,880,Independence,Valid,L6,39.083330,-94.400000,1917-01-01T00:00:00.000
399,Fell,"{'latitude': '41.0', 'longitude': '112.0'}",12037,3000,Inner Mongolia,Valid,L6,41.000000,112.000000,1963-01-01T00:00:00.000
400,Fell,"{'latitude': '53.415', 'longitude': '-111.3375'}",12039,4576,Innisfree,Valid,L5,53.415000,-111.337500,1977-01-01T00:00:00.000
401,Fell,"{'latitude': '-25.5', 'longitude': '-54.5'}",12043,7000,Ipiranga,Valid,H6,-25.500000,-54.500000,1972-01-01T00:00:00.000
402,Fell,"{'latitude': '-8.93333', 'longitude': '33.8'}",12049,1300,Ishinga,Valid,H,-8.933330,33.800000,1954-01-01T00:00:00.000
403,Fell,"{'latitude': '-31.18333', 'longitude': '-57.95'}",12053,3050,Isthilart,Valid,H5,-31.183330,-57.950000,1928-01-01T00:00:00.000
404,Fell,"{'latitude': '-3.4', 'longitude': '-44.33333'}",12056,2024,Itapicuru-Mirim,Valid,H5,-3.400000,-44.333330,1879-01-01T00:00:00.000
405,Fell,"{'latitude': '26.59083', 'longitude': '-12.95217'}",12058,4720,Itqiy,Valid,EH7-an,26.590830,-12.952170,1990-01-01T00:00:00.000
406,Fell,"{'latitude': '-8.41667', 'longitude': '32.43333'}",12063,704.5,Ivuna,Valid,CI1,-8.416670,32.433330,1938-01-01T00:00:00.000
407,Fell,"{'latitude': '-32.5', 'longitude': '21.9'}",12065,48000,Jackalsfontein,Valid,L6,-32.500000,21.900000,1903-01-01T00:00:00.000
408,Fell,"{'latitude': '26.75', 'longitude': '68.41667'}",12067,973,Jajh deh Kot Lalu,Valid,EL6,26.750000,68.416670,1926-01-01T00:00:00.000
409,Fell,0,12068,700,Jalanash,Valid,Ureilite,0,0,1990-01-01T00:00:00.000
410,Fell,"{'latitude': '31.0', 'longitude': '75.0'}",12069,1967,Jalandhar,Valid,Iron,31.000000,75.000000,1621-01-01T00:00:00.000
411,Fell,"{'latitude': '18.75', 'longitude': '75.33333'}",12072,22,Jamkheir,Valid,H6,18.750000,75.333330,1866-01-01T00:00:00.000
412,Fell,"{'latitude': '39.7', 'longitude': '105.8'}",12074,20500,Jartai,Valid,L6,39.700000,105.800000,1979-01-01T00:00:00.000
413,Fell,"{'latitude': '43.83333', 'longitude': '20.44167'}",12078,34000,Jelica,Valid,LL6,43.833330,20.441670,1889-01-01T00:00:00.000
414,Fell,0,12079,450,Jemlapur,Valid,L6,0,0,1901-01-01T00:00:00.000
415,Fell,"{'latitude': '46.42137', 'longitude': '14.05217'}",51589,3667,Jesenice,Valid,L6,46.421370,14.052170,2009-01-01T00:00:00.000
416,Fell,"{'latitude': '31.3', 'longitude': '72.38333'}",12085,5900,Jhung,Valid,L5,31.300000,72.383330,1873-01-01T00:00:00.000
417,Fell,"{'latitude': '31.91667', 'longitude': '104.91667'}",12086,222,Jiange,Valid,H5,31.916670,104.916670,1964-01-01T00:00:00.000
418,Fell,"{'latitude': '30.80833', 'longitude': '109.5'}",12087,600000,Jianshi,Valid,"Iron, IIIAB",30.808330,109.500000,1890-01-01T00:00:00.000
419,Fell,"{'latitude': '44.05', 'longitude': '126.16667'}",12171,4000000,Jilin,Valid,H5,44.050000,126.166670,1976-01-01T00:00:00.000
420,Fell,"{'latitude': '22.68', 'longitude': '70.31333'}",47362,100,Jodiya,Valid,L5,22.680000,70.313330,2006-01-01T00:00:00.000
421,Fell,"{'latitude': '55.7', 'longitude': '24.4'}",12173,30,Jodzie,Valid,Howardite,55.700000,24.400000,1877-01-01T00:00:00.000
422,Fell,"{'latitude': '40.35', 'longitude': '-104.9'}",12198,40300,Johnstown,Valid,Diogenite,40.350000,-104.900000,1924-01-01T00:00:00.000
423,Fell,"{'latitude': '-11.85', 'longitude': '15.83333'}",12199,483,Jolomba,Valid,LL6,-11.850000,15.833330,1974-01-01T00:00:00.000
424,Fell,"{'latitude': '45.43333', 'longitude': '-0.45'}",12202,5000,Jonzac,Valid,Eucrite-mmict,45.433330,-0.450000,1819-01-01T00:00:00.000
425,Fell,"{'latitude': '35.5', 'longitude': '115.41667'}",12203,100000,Juancheng,Valid,H5,35.500000,115.416670,1997-01-01T00:00:00.000
426,Fell,"{'latitude': '12.85', 'longitude': '76.8'}",12207,680,Judesegeri,Valid,H6,12.850000,76.800000,1876-01-01T00:00:00.000
427,Fell,"{'latitude': '-7.71667', 'longitude': '111.2'}",12209,32490,Jumapalo,Valid,L6,-7.716670,111.200000,1984-01-01T00:00:00.000
428,Fell,"{'latitude': '35.2', 'longitude': '118.8'}",12210,950,Junan,Valid,L6,35.200000,118.800000,1976-01-01T00:00:00.000
429,Fell,"{'latitude': '38.74028', 'longitude': '-7.27'}",12213,25250,Juromenha,Valid,"Iron, IIIAB",38.740280,-7.270000,1968-01-01T00:00:00.000
430,Fell,"{'latitude': '44.71667', 'longitude': '4.3'}",12214,91000,Juvinas,Valid,Eucrite-mmict,44.716670,4.300000,1821-01-01T00:00:00.000
431,Fell,"{'latitude': '47.35', 'longitude': '21.3'}",12218,3000,Kaba,Valid,CV3,47.350000,21.300000,1857-01-01T00:00:00.000
432,Fell,"{'latitude': '11.85', 'longitude': '8.21667'}",12220,13400,Kabo,Valid,H4,11.850000,8.216670,1971-01-01T00:00:00.000
433,Fell,"{'latitude': '27.08333', 'longitude': '78.33333'}",12221,89,Kadonah,Valid,H6,27.083330,78.333330,1822-01-01T00:00:00.000
434,Fell,"{'latitude': '27.25', 'longitude': '79.96667'}",12222,230,Kaee,Valid,H5,27.250000,79.966670,1838-01-01T00:00:00.000
435,Fell,"{'latitude': '49.86667', 'longitude': '30.83333'}",12227,1900,Kagarlyk,Valid,L6,49.866670,30.833330,1908-01-01T00:00:00.000
436,Fell,"{'latitude': '15.0', 'longitude': '48.3'}",12228,2000,Kaidun,Valid,CR2,15.000000,48.300000,1980-01-01T00:00:00.000
437,Fell,"{'latitude': '55.43333', 'longitude': '53.25'}",12229,200000,Kainsaz,Valid,CO3.2,55.433330,53.250000,1937-01-01T00:00:00.000
438,Fell,"{'latitude': '12.38333', 'longitude': '78.51667'}",12230,350,Kakangari,Valid,K3,12.383330,78.516670,1890-01-01T00:00:00.000
439,Fell,"{'latitude': '45.13333', 'longitude': '21.66667'}",12231,577,Kakowa,Valid,L6,45.133330,21.666670,1858-01-01T00:00:00.000
440,Fell,"{'latitude': '-6.83333', 'longitude': '29.5'}",12232,950,Kalaba,Valid,H4,-6.833330,29.500000,1951-01-01T00:00:00.000
441,Fell,"{'latitude': '17.83333', 'longitude': '73.98333'}",12236,4500,Kalumbi,Valid,L6,17.833330,73.983330,1879-01-01T00:00:00.000
442,Fell,"{'latitude': '26.03333', 'longitude': '81.46667'}",12238,2770,Kamalpur,Valid,L6,26.033330,81.466670,1942-01-01T00:00:00.000
443,Fell,"{'latitude': '36.04167', 'longitude': '139.95667'}",12240,448,Kamiomi,Valid,H5,36.041670,139.956670,1913-01-01T00:00:00.000
444,Fell,"{'latitude': '14.18333', 'longitude': '75.8'}",12241,1293,Kamsagar,Valid,L6,14.183330,75.800000,1902-01-01T00:00:00.000
445,Fell,"{'latitude': '31.6', 'longitude': '65.78333'}",12243,299,Kandahar (Afghanistan),Valid,L6,31.600000,65.783330,1959-01-01T00:00:00.000
446,Fell,"{'latitude': '-7.0', 'longitude': '115.5'}",12245,1630,Kangean,Valid,H5,-7.000000,115.500000,1908-01-01T00:00:00.000
447,Fell,"{'latitude': '32.08333', 'longitude': '76.3'}",12246,400,Kangra Valley,Valid,H5,32.083330,76.300000,1897-01-01T00:00:00.000
448,Fell,"{'latitude': '4.7', 'longitude': '33.63333'}",12251,11355,Kapoeta,Valid,Howardite,4.700000,33.633330,1942-01-01T00:00:00.000
449,Fell,"{'latitude': '20.33916', 'longitude': '73.22329'}",47357,1600,Kaprada,Valid,L5/6,20.339160,73.223290,2004-01-01T00:00:00.000
450,Fell,"{'latitude': '42.45', 'longitude': '73.36667'}",12253,3500,Kaptal-Aryk,Valid,L6,42.450000,73.366670,1937-01-01T00:00:00.000
451,Fell,"{'latitude': '47.21667', 'longitude': '81.01667'}",12256,3000,Karakol,Valid,LL6,47.216670,81.016670,1840-01-01T00:00:00.000
452,Fell,"{'latitude': '-3.5', 'longitude': '35.58333'}",12258,2220,Karatu,Valid,LL6,-3.500000,35.583330,1963-01-01T00:00:00.000
453,Fell,"{'latitude': '12.9', 'longitude': '7.15'}",12260,180,Karewar,Valid,L6,12.900000,7.150000,1949-01-01T00:00:00.000
454,Fell,"{'latitude': '27.8', 'longitude': '67.16667'}",12262,22000,Karkh,Valid,L6,27.800000,67.166670,1905-01-01T00:00:00.000
455,Fell,"{'latitude': '31.58333', 'longitude': '71.6'}",12263,2950,Karloowala,Valid,L6,31.583330,71.600000,1955-01-01T00:00:00.000
456,Fell,"{'latitude': '-35.08333', 'longitude': '139.91667'}",12264,41730,Karoonda,Valid,CK4,-35.083330,139.916670,1930-01-01T00:00:00.000
457,Fell,"{'latitude': '35.36667', 'longitude': '136.76667'}",12266,710,Kasamatsu,Valid,H,35.366670,136.766670,1938-01-01T00:00:00.000
458,Fell,"{'latitude': '29.58333', 'longitude': '77.58333'}",30740,16820,Kasauli,Valid,H4,29.583330,77.583330,2003-01-01T00:00:00.000
459,Fell,"{'latitude': '11.33333', 'longitude': '10.08333'}",35465,1500,Katagum,Valid,L6,11.333330,10.083330,1999-01-01T00:00:00.000
460,Fell,"{'latitude': '25.14333', 'longitude': '75.81333'}",47351,6800,Kavarpura,Valid,"Iron, IIE-an",25.143330,75.813330,2006-01-01T00:00:00.000
461,Fell,"{'latitude': '39.26333', 'longitude': '31.78'}",12268,85000,Kayakent,Valid,"Iron, IIIAB",39.263330,31.780000,1961-01-01T00:00:00.000
462,Fell,"{'latitude': '-7.75', 'longitude': '112.01667'}",12270,3300,Kediri,Valid,L4,-7.750000,112.016670,1940-01-01T00:00:00.000
463,Fell,"{'latitude': '36.54194', 'longitude': '29.41822'}",53654,5760,Kemer,Valid,L4,36.541940,29.418220,2008-01-01T00:00:00.000
464,Fell,"{'latitude': '29.45', 'longitude': '-96.0'}",12275,6937,Kendleton,Valid,L4,29.450000,-96.000000,1939-01-01T00:00:00.000
465,Fell,"{'latitude': '20.4625', 'longitude': '86.70278'}",12276,6669.2,Kendrapara,Valid,H4-5,20.462500,86.702780,2003-01-01T00:00:00.000
466,Fell,"{'latitude': '48.4', 'longitude': '-3.3'}",12282,5000,Kerilis,Valid,H5,48.400000,-3.300000,1874-01-01T00:00:00.000
467,Fell,"{'latitude': '48.11667', 'longitude': '-3.08333'}",12284,80000,Kernouve,Valid,H6,48.116670,-3.083330,1869-01-01T00:00:00.000
468,Fell,"{'latitude': '38.98333', 'longitude': '141.61667'}",12286,135000,Kesen,Valid,H4,38.983330,141.616670,1850-01-01T00:00:00.000
469,Fell,"{'latitude': '29.53333', 'longitude': '72.3'}",12288,13600,Khairpur,Valid,EL6,29.533330,72.300000,1873-01-01T00:00:00.000
470,Fell,"{'latitude': '25.55', 'longitude': '83.11667'}",12289,3698,Khanpur,Valid,LL5,25.550000,83.116670,1932-01-01T00:00:00.000
471,Fell,"{'latitude': '50.625', 'longitude': '35.075'}",12291,1500,Kharkov,Valid,L6,50.625000,35.075000,1787-01-01T00:00:00.000
472,Fell,"{'latitude': '26.95', 'longitude': '77.88333'}",12294,450,Kheragur,Valid,L6,26.950000,77.883330,1860-01-01T00:00:00.000
473,Fell,"{'latitude': '28.01667', 'longitude': '75.81667'}",12296,100,Khetri,Valid,H6,28.016670,75.816670,1867-01-01T00:00:00.000
474,Fell,"{'latitude': '56.75', 'longitude': '75.33333'}",12297,6109,Khmelevka,Valid,L5,56.750000,75.333330,1929-01-01T00:00:00.000
475,Fell,"{'latitude': '25.1', 'longitude': '81.53333'}",12298,9700,Khohar,Valid,L3.6,25.100000,81.533330,1910-01-01T00:00:00.000
476,Fell,"{'latitude': '16.0', 'longitude': '36.0'}",12299,3200,Khor Temiki,Valid,Aubrite,16.000000,36.000000,1932-01-01T00:00:00.000
477,Fell,"{'latitude': '14.0', 'longitude': '28.0'}",12300,100000,Kidairat,Valid,H6,14.000000,28.000000,1983-01-01T00:00:00.000
478,Fell,"{'latitude': '54.4', 'longitude': '10.15'}",12301,737.6,Kiel,Valid,L6,54.400000,10.150000,1962-01-01T00:00:00.000
479,Fell,"{'latitude': '16.58333', 'longitude': '-11.33333'}",12303,1500,Kiffa,Valid,H5,16.583330,-11.333330,1970-01-01T00:00:00.000
480,Fell,"{'latitude': '36.85', 'longitude': '138.38333'}",12305,331,Kijima (1906),Valid,Stone-uncl,36.850000,138.383330,1906-01-01T00:00:00.000
481,Fell,"{'latitude': '55.0', 'longitude': '34.0'}",12306,195,Kikino,Valid,H6,55.000000,34.000000,1809-01-01T00:00:00.000
482,Fell,"{'latitude': '12.76667', 'longitude': '9.8'}",12307,19000,Kilabo,Valid,LL6,12.766670,9.800000,2002-01-01T00:00:00.000
483,Fell,"{'latitude': '43.58333', 'longitude': '-89.6'}",12308,772,Kilbourn,Valid,H5,43.583330,-89.600000,1911-01-01T00:00:00.000
484,Fell,"{'latitude': '54.66667', 'longitude': '-7.66667'}",12309,140,Killeter,Valid,H6,54.666670,-7.666670,1844-01-01T00:00:00.000
485,Fell,"{'latitude': '11.63333', 'longitude': '24.68333'}",12316,67.400000000000006,Kingai,Valid,H6,11.633330,24.683330,1967-01-01T00:00:00.000
486,Fell,"{'latitude': '30.75', 'longitude': '-95.95'}",12321,97.7,Kirbyville,Valid,Eucrite-mmict,30.750000,-95.950000,1906-01-01T00:00:00.000
487,Fell,"{'latitude': '48.16667', 'longitude': '22.30833'}",12325,1550,Kisvarsány,Valid,L6,48.166670,22.308330,1914-01-01T00:00:00.000
488,Fell,"{'latitude': '43.38333', 'longitude': '-80.38333'}",12326,202.6,Kitchener,Valid,L6,43.383330,-80.383330,1998-01-01T00:00:00.000
489,Fell,"{'latitude': '51.6', 'longitude': '10.8'}",12332,3250,Klein-Wenden,Valid,H6,51.600000,10.800000,1843-01-01T00:00:00.000
490,Fell,"{'latitude': '48.9', 'longitude': '22.4'}",12335,500000,Knyahinya,Valid,L/LL5,48.900000,22.400000,1866-01-01T00:00:00.000
491,Fell,"{'latitude': '34.73333', 'longitude': '135.16667'}",12336,136,Kobe,Valid,CK4,34.733330,135.166670,1999-01-01T00:00:00.000
492,Fell,"{'latitude': '34.3', 'longitude': '133.95'}",12342,11510,Kokubunji,Valid,L6,34.300000,133.950000,1986-01-01T00:00:00.000
493,Fell,"{'latitude': '35.73333', 'longitude': '139.75'}",12343,238,Komagome,Valid,Iron,35.733330,139.750000,1926-01-01T00:00:00.000
494,Fell,"{'latitude': '42.51667', 'longitude': '26.16667'}",12344,90,Konovo,Valid,LL5,42.516670,26.166670,1931-01-01T00:00:00.000
495,Fell,"{'latitude': '48.76367', 'longitude': '21.17633'}",53810,4300,Košice,Valid,H5,48.763670,21.176330,2010-01-01T00:00:00.000
496,Fell,"{'latitude': '49.32694', 'longitude': '7.46472'}",12353,16500,Krähenberg,Valid,LL5,49.326940,7.464720,1869-01-01T00:00:00.000
497,Fell,"{'latitude': '54.03333', 'longitude': '40.9'}",12355,2440,Krasnoi-Ugol,Valid,L6,54.033330,40.900000,1829-01-01T00:00:00.000
498,Fell,"{'latitude': '54.33333', 'longitude': '56.08333'}",12357,4000,Krasnyi Klyuch,Valid,H5,54.333330,56.083330,1946-01-01T00:00:00.000
499,Fell,"{'latitude': '56.8', 'longitude': '77.0'}",12363,845.2,Krutikha,Valid,OC,56.800000,77.000000,1906-01-01T00:00:00.000
500,Fell,"{'latitude': '47.83333', 'longitude': '30.76667'}",12364,50000,Krymka,Valid,LL3.2,47.833330,30.766670,1946-01-01T00:00:00.000
501,Fell,"{'latitude': '51.15', 'longitude': '31.7'}",12368,2250,Kukschin,Valid,L6,51.150000,31.700000,1938-01-01T00:00:00.000
502,Fell,"{'latitude': '30.73111', 'longitude': '66.80222'}",12369,453.6,Kulak,Valid,L5,30.731110,66.802220,1961-01-01T00:00:00.000
503,Fell,"{'latitude': '50.75', 'longitude': '33.5'}",12370,6000,Kuleschovka,Valid,L6,50.750000,33.500000,1811-01-01T00:00:00.000
504,Fell,"{'latitude': '41.11667', 'longitude': '45.0'}",12373,3719,Kulp,Valid,H6,41.116670,45.000000,1906-01-01T00:00:00.000
505,Fell,"{'latitude': '55.78333', 'longitude': '61.36667'}",12377,200000,Kunashak,Valid,L6,55.783330,61.366670,1949-01-01T00:00:00.000
506,Fell,"{'latitude': '42.25', 'longitude': '59.2'}",12379,1100000,Kunya-Urgench,Valid,H5,42.250000,59.200000,1998-01-01T00:00:00.000
507,Fell,"{'latitude': '37.05', 'longitude': '138.38333'}",12381,4460,Kushiike,Valid,OC,37.050000,138.383330,1920-01-01T00:00:00.000
508,Fell,"{'latitude': '29.68333', 'longitude': '78.38333'}",12382,5,Kusiali,Valid,L6,29.683330,78.383330,1860-01-01T00:00:00.000
509,Fell,"{'latitude': '44.51667', 'longitude': '39.3'}",12383,23,Kutais,Valid,H5,44.516670,39.300000,1977-01-01T00:00:00.000
510,Fell,"{'latitude': '10.83333', 'longitude': '76.03333'}",12384,45000,Kuttippuram,Valid,L6,10.833330,76.033330,1914-01-01T00:00:00.000
511,Fell,"{'latitude': '55.2', 'longitude': '75.33333'}",12385,4047,Kuznetzovo,Valid,L6,55.200000,75.333330,1932-01-01T00:00:00.000
512,Fell,"{'latitude': '32.03333', 'longitude': '130.63333'}",12390,45000,Kyushu,Valid,L6,32.033330,130.633330,1886-01-01T00:00:00.000
513,Fell,"{'latitude': '47.08333', 'longitude': '1.75'}",12392,2800,La Bécasse,Valid,L6,47.083330,1.750000,1879-01-01T00:00:00.000
514,Fell,"{'latitude': '20.66667', 'longitude': '-101.28333'}",12394,399,La Charca,Valid,OC,20.666670,-101.283330,1878-01-01T00:00:00.000
515,Fell,"{'latitude': '-37.33333', 'longitude': '-61.53333'}",12395,2000,La Colina,Valid,H5,-37.333330,-61.533330,1924-01-01T00:00:00.000
516,Fell,"{'latitude': '-31.23333', 'longitude': '-58.16667'}",12396,45000,La Criolla,Valid,L6,-31.233330,-58.166670,1985-01-01T00:00:00.000
517,Fell,"{'latitude': '44.28333', 'longitude': '5.58333'}",12408,3833,Laborel,Valid,H5,44.283330,5.583330,1871-01-01T00:00:00.000
518,Fell,"{'latitude': '26.78333', 'longitude': '82.71667'}",12433,900,Lahrauli,Valid,Ureilite,26.783330,82.716670,1955-01-01T00:00:00.000
519,Fell,"{'latitude': '48.76667', 'longitude': '0.63333'}",12434,37000,L'Aigle,Valid,L6,48.766670,0.633330,1803-01-01T00:00:00.000
520,Found,0,32531,9.6,Cumulus Hills 04075,Valid,Pallasite,0,0,2003-01-01T00:00:00.000
521,Fell,"{'latitude': '21.86667', 'longitude': '76.03333'}",12435,212.5,Lakangaon,Valid,Eucrite-mmict,21.866670,76.033330,1910-01-01T00:00:00.000
522,Fell,"{'latitude': '24.45', 'longitude': '78.56667'}",12451,372,Lalitpur,Valid,L6,24.450000,78.566670,1887-01-01T00:00:00.000
523,Fell,"{'latitude': '47.7', 'longitude': '1.06667'}",12455,51700,Lancé,Valid,CO3.5,47.700000,1.066670,1872-01-01T00:00:00.000
524,Fell,"{'latitude': '43.75', 'longitude': '5.11667'}",12456,7000,Lancon,Valid,H6,43.750000,5.116670,1897-01-01T00:00:00.000
525,Fell,"{'latitude': '58.85', 'longitude': '16.73333'}",12461,2300,Långhalsen,Valid,L6,58.850000,16.733330,1947-01-01T00:00:00.000
526,Fell,"{'latitude': '46.24167', 'longitude': '126.19611'}",12464,1282,Lanxi,Valid,L6,46.241670,126.196110,1986-01-01T00:00:00.000
527,Fell,"{'latitude': '47.75', 'longitude': '16.23333'}",12465,7000,Lanzenkirchen,Valid,L4,47.750000,16.233330,1925-01-01T00:00:00.000
528,Fell,"{'latitude': '33.13333', 'longitude': '115.16667'}",12466,14250,Laochenzhen,Valid,H5,33.133330,115.166670,1987-01-01T00:00:00.000
529,Fell,"{'latitude': '51.9', 'longitude': '-1.11667'}",12740,1060,Launton,Valid,L6,51.900000,-1.116670,1830-01-01T00:00:00.000
530,Fell,"{'latitude': '52.45', 'longitude': '51.56667'}",12743,800,Lavrentievka,Valid,L6,52.450000,51.566670,1938-01-01T00:00:00.000
531,Fell,"{'latitude': '47.16667', 'longitude': '0.43333'}",12748,3000,Le Pressoir,Valid,H5,47.166670,0.433330,1845-01-01T00:00:00.000
532,Fell,"{'latitude': '48.53333', 'longitude': '-0.86667'}",12749,780,Le Teilleul,Valid,Howardite,48.533330,-0.866670,1845-01-01T00:00:00.000
533,Fell,"{'latitude': '35.88333', 'longitude': '-99.33333'}",12755,51500,Leedey,Valid,L6,35.883330,-99.333330,1943-01-01T00:00:00.000
534,Fell,"{'latitude': '-25.66667', 'longitude': '28.36667'}",12756,460,Leeuwfontein,Valid,L6,-25.666670,28.366670,1912-01-01T00:00:00.000
535,Fell,"{'latitude': '52.66667', 'longitude': '-6.96667'}",12759,271.39999999999998,Leighlinbridge,Valid,L6,52.666670,-6.966670,1999-01-01T00:00:00.000
536,Fell,"{'latitude': '34.58333', 'longitude': '-87.5'}",12760,877,Leighton,Valid,H5,34.583330,-87.500000,1907-01-01T00:00:00.000
537,Fell,"{'latitude': '52.26667', 'longitude': '32.85'}",12765,700,Leonovka,Valid,L6,52.266670,32.850000,1900-01-01T00:00:00.000
538,Fell,"{'latitude': '48.35', 'longitude': '3.25'}",12769,125,Les Ormes,Valid,L6,48.350000,3.250000,1857-01-01T00:00:00.000
539,Fell,"{'latitude': '50.36667', 'longitude': '4.73333'}",12772,2000,Lesves,Valid,L6,50.366670,4.733330,1896-01-01T00:00:00.000
540,Fell,"{'latitude': '-26.15', 'longitude': '26.18333'}",14646,4000,Lichtenberg,Valid,H6,-26.150000,26.183330,1973-01-01T00:00:00.000
541,Fell,"{'latitude': '56.65', 'longitude': '15.86667'}",14650,6862,Lillaverke,Valid,H5,56.650000,15.866670,1930-01-01T00:00:00.000
542,Fell,"{'latitude': '52.56667', 'longitude': '-8.78333'}",14652,50000,Limerick,Valid,H5,52.566670,-8.783330,1813-01-01T00:00:00.000
543,Fell,"{'latitude': '52.75', 'longitude': '12.9'}",14655,1862,Linum,Valid,L6,52.750000,12.900000,1854-01-01T00:00:00.000
544,Fell,"{'latitude': '31.63333', 'longitude': '118.98333'}",14659,498,Lishui,Valid,L5,31.633330,118.983330,1978-01-01T00:00:00.000
545,Fell,"{'latitude': '50.2', 'longitude': '14.85'}",14661,12800,Lissa,Valid,L6,50.200000,14.850000,1808-01-01T00:00:00.000
546,Fell,"{'latitude': '37.91667', 'longitude': '-92.08333'}",14664,491,Little Piney,Valid,L5,37.916670,-92.083330,1839-01-01T00:00:00.000
547,Fell,"{'latitude': '56.0', 'longitude': '26.43333'}",14670,5213,Lixna,Valid,H4,56.000000,26.433330,1820-01-01T00:00:00.000
548,Fell,"{'latitude': '29.53333', 'longitude': '71.8'}",14675,1000,Lodran,Valid,Lodranite,29.533330,71.800000,1868-01-01T00:00:00.000
549,Fell,"{'latitude': '26.96556', 'longitude': '72.62667'}",14678,40000,Lohawat,Valid,Howardite,26.965560,72.626670,1994-01-01T00:00:00.000
550,Fell,"{'latitude': '38.70066', 'longitude': '-77.21163'}",52843,329.7,Lorton,Valid,L6,38.700660,-77.211630,2010-01-01T00:00:00.000
551,Fell,"{'latitude': '38.0', 'longitude': '-0.83333'}",14708,25,Los Martinez,Valid,L6,38.000000,-0.833330,1894-01-01T00:00:00.000
552,Fell,"{'latitude': '36.00833', 'longitude': '-95.15'}",14711,17000,Lost City,Valid,H5,36.008330,-95.150000,1970-01-01T00:00:00.000
553,Fell,"{'latitude': '38.25', 'longitude': '-85.75'}",14716,1300,Louisville,Valid,L6,38.250000,-85.750000,1977-01-01T00:00:00.000
554,Fell,"{'latitude': '52.0', 'longitude': '19.91667'}",14718,59000,Łowicz,Valid,Mesosiderite-A3,52.000000,19.916670,1935-01-01T00:00:00.000
555,Fell,"{'latitude': '24.95', 'longitude': '75.15'}",14721,9241,Lua,Valid,L5,24.950000,75.150000,1926-01-01T00:00:00.000
556,Fell,"{'latitude': '47.85', 'longitude': '0.48333'}",14724,3500,Lucé,Valid,L6,47.850000,0.483330,1768-01-01T00:00:00.000
557,Fell,"{'latitude': '32.03333', 'longitude': '-84.76667'}",14753,340,Lumpkin,Valid,L6,32.033330,-84.766670,1869-01-01T00:00:00.000
558,Fell,"{'latitude': '24.8', 'longitude': '103.3'}",14754,2520,Lunan,Valid,H6,24.800000,103.300000,1980-01-01T00:00:00.000
559,Fell,"{'latitude': '56.21667', 'longitude': '13.03333'}",14755,11000,Lundsgård,Valid,L6,56.216670,13.033330,1889-01-01T00:00:00.000
560,Fell,"{'latitude': '61.2', 'longitude': '27.7'}",14756,885,Luotolax,Valid,Howardite,61.200000,27.700000,1813-01-01T00:00:00.000
561,Fell,"{'latitude': '46.21667', 'longitude': '5.0'}",14757,14000,Luponnas,Valid,H3-5,46.216670,5.000000,1753-01-01T00:00:00.000
562,Fell,"{'latitude': '-7.21667', 'longitude': '29.43333'}",14759,0,Lusaka,Valid,Unknown,-7.216670,29.433330,1951-01-01T00:00:00.000
563,Fell,"{'latitude': '19.0', 'longitude': '97.0'}",14764,540,Mabwe-Khoywa,Valid,L5,19.000000,97.000000,1937-01-01T00:00:00.000
564,Fell,"{'latitude': '-5.2', 'longitude': '-36.66667'}",15370,1500,Macau,Valid,H5,-5.200000,-36.666670,1836-01-01T00:00:00.000
565,Fell,"{'latitude': '-15.21222', 'longitude': '35.24222'}",15371,93200,Machinga,Valid,L6,-15.212220,35.242220,1981-01-01T00:00:00.000
566,Fell,"{'latitude': '-28.83333', 'longitude': '31.95'}",15372,1995,Macibini,Valid,Eucrite-pmict,-28.833330,31.950000,1936-01-01T00:00:00.000
567,Fell,"{'latitude': '25.91667', 'longitude': '86.36667'}",15379,1000,Madhipura,Valid,L,25.916670,86.366670,1950-01-01T00:00:00.000
568,Fell,"{'latitude': '-7.75', 'longitude': '111.53333'}",15380,400,Madiun,Valid,L6,-7.750000,111.533330,1935-01-01T00:00:00.000
